sheet_id,kind,label,source_filename,crop_filename,year,method,instrument,crop_w,crop_h,frame_w,frame_h,frame_measured,cells,anchor,west,north,east,south,deg_per_px_x,deg_per_px_y,span_lon_arcmin,span_lat_arcmin
36-XXVI-o,single,KK 083-04-01/085-04-10_158 - 05978 - 157,156_KK 083-04-01-085-04-10_158 - 05978 - 157.jpg,36-XXVI-o.jpg,1933,terrestrial,bergboussole,4382,4366,4375.8,4358.7,both,"17,7",cell,106.5592484,-2.5837761,106.6426998,-2.6672490,0.000019044,0.000019119,5.0071,5.0084
36-XXVI-p,single,KK 083-04-01/085-04-10_159 - 05978 - 158,157_KK 083-04-01-085-04-10_159 - 05978 - 158.jpg,36-XXVI-p.jpg,1933,terrestrial,bergboussole,4384,4372,4374.1,4361.0,both,"18,7",cell,106.6425321,-2.5836938,106.7260541,-2.6672376,0.000019052,0.000019109,5.0113,5.0126
36-XXVI-q,single,KK 083-04-01/085-04-10_160 - 05978 - 159,158_KK 083-04-01-085-04-10_160 - 05978 - 159.jpg,36-XXVI-q.jpg,1932,terrestrial,bergboussole,4392,4366,4378.4,4358.9,both,"19,7",cell,106.7257742,-2.5837780,106.8093664,-2.6672470,0.000019033,0.000019118,5.0155,5.0081
36-XXVII-a,single,KK 083-04-01/085-04-10_161 - 05978 - 160,159_KK 083-04-01-085-04-10_161 - 05978 - 160.jpg,36-XXVII-a.jpg,1932-1933,terrestrial,theodoliet- en bergboussole,4388,4376,4377.7,4360.4,both,"16,8",cell,106.4758560,-2.6669661,106.5593854,-2.7505976,0.000019036,0.000019111,5.0118,5.0179
36-XXVII-b,single,KK 083-04-01/085-04-10_162 - 05978 - 161,160_KK 083-04-01-085-04-10_162 - 05978 - 161.jpg,36-XXVII-b.jpg,1933,terrestrial,bergboussole,4378,4372,4372.9,4358.0,both,"17,8",cell,106.5592712,-2.6669582,106.6427017,-2.7505594,0.000019057,0.000019122,5.0058,5.0161
36-XXVII-c,single,KK 083-04-01/085-04-10_163 - 05978 - 162,161_KK 083-04-01-085-04-10_163 - 05978 - 162.jpg,36-XXVII-c.jpg,1933,terrestrial,bergboussole,4376,4372,4370.5,4359.7,both,"18,8",cell,106.6425988,-2.6669964,106.7260370,-2.7505652,0.000019067,0.000019115,5.0063,5.0141
36-XXVII-e,single,KK 083-04-01/085-04-10_164 - 05978 - 163,162_KK 083-04-01-085-04-10_164 - 05978 - 163.jpg,36-XXVII-e.jpg,1932-1933,terrestrial,theodoliet- en bergboussole,4388,4374,4380.1,4358.0,both,"16,9",cell,106.4758961,-2.7503377,106.5593797,-2.8339767,0.000019025,0.000019122,5.0090,5.0183
36-XXVII-fg,composite,KK 083-04-01/085-04-10_165 - 05978 - 164,163_KK 083-04-01-085-04-10_165 - 05978 - 164.jpg,36-XXVII-fg.jpg,1933,terrestrial,bergboussole,5028,4370,5014.2,4360.0,both,"17,9;18,9",left,106.5591171,-2.7504485,106.6548240,-2.8339730,0.000019035,0.000019113,5.7424,5.0115
36-XXVII-i,single,KK 083-04-01/085-04-10_166 - 05978 - 165,164_KK 083-04-01-085-04-10_166 - 05978 - 165.jpg,36-XXVII-i.jpg,1933,terrestrial,bergboussole,4390,4360,4374.5,4355.6,both,"16,10",cell,106.4757798,-2.8337895,106.5594084,-2.9172069,0.000019050,0.000019132,5.0177,5.0050
36-XXVII-k,single,KK 083-04-01/085-04-10_167 - 05978 - 166,165_KK 083-04-01-085-04-10_167 - 05978 - 166.jpg,36-XXVII-k.jpg,1933,terrestrial,bergboussole,4388,4376,4380.3,4358.0,both,"17,10",cell,106.5592199,-2.8336233,106.6426997,-2.9173005,0.000019025,0.000019122,5.0088,5.0206
36-XXVII-n,single,KK 083-04-01/085-04-10_168 - 05978 - 167,166_KK 083-04-01-085-04-10_168 - 05978 - 167.jpg,36-XXVII-n.jpg,1932-1933,terrestrial,theodoliet- en bergboussole,4386,4364,4378.5,4359.5,both,"16,11",cell,106.4759075,-2.9171228,106.5593835,-3.0005421,0.000019032,0.000019115,5.0086,5.0052
36-XXVII-o,single,KK 083-04-01/085-04-10_169 - 05978 - 168,167_KK 083-04-01-085-04-10_169 - 05978 - 168.jpg,36-XXVII-o.jpg,1932-1933,terrestrial,theodoliet- en bergboussole,4382,4368,4374.3,4359.1,both,"17,11",cell,106.5592541,-2.9171304,106.6427341,-3.0006340,0.000019051,0.000019117,5.0088,5.0102
36-XXVII-p,single,KK 083-04-01/085-04-10_170 - 05978 - 169,168_KK 083-04-01-085-04-10_170 - 05978 - 169.jpg,36-XXVII-p.jpg,1934,terrestrial,bergboussole,4370,4368,4360.1,4358.5,both,"18,11",cell,106.6424802,-2.9170440,106.7260028,-3.0005597,0.000019113,0.000019120,5.0114,5.0109
36-XXVIII-a,single,KK 083-04-01/085-04-10_171 - 05978 - 170,169_KK 083-04-01-085-04-10_171 - 05978 - 170.jpg,36-XXVIII-a.jpg,1932-1933,terrestrial,theodoliet- en bergboussole,4394,4370,4377.5,4358.8,both,"16,12",cell,106.4757361,-3.0003281,106.5593835,-3.0838755,0.000019037,0.000019118,5.0188,5.0128
36-XXVIII-bf,composite,KK 083-04-01/085-04-10_172 - 05978 - 171,170_KK 083-04-01-085-04-10_172 - 05978 - 171.jpg,36-XXVIII-bf.jpg,1932-1934,terrestrial,theodoliet- en bergboussole,4382,5326,4377.0,5305.2,both,"17,12;17,13",top,106.5592731,-3.0001694,106.6427017,-3.1019881,0.000019039,0.000019117,5.0057,6.1091
36-XXVIII-c,single,KK 083-04-01/085-04-10_173 - 05978 - 172,171_KK 083-04-01-085-04-10_173 - 05978 - 172.jpg,36-XXVIII-c.jpg,1934,terrestrial,bergboussole,4388,4380,4378.3,4361.5,both,"18,12",cell,106.6425151,-3.0002880,106.7260331,-3.0839749,0.000019033,0.000019107,5.0111,5.0212
36-XXVIII-dh,composite,KK 083-04-01/085-04-10_174 - 05978 - 173,172_KK 083-04-01-085-04-10_174 - 05978 - 173.jpg,36-XXVIII-dh.jpg,1934,terrestrial,bergboussole,4398,4802,4376.4,4785.9,both,"19,12;19,13",top,106.7257837,-3.0003338,106.8095283,-3.0921476,0.000019042,0.000019120,5.0247,5.5088
36-XXVIII-e,single,KK 083-04-01/085-04-10_175 - 05978 - 174,173_KK 083-04-01-085-04-10_175 - 05978 - 174.jpg,36-XXVIII-e.jpg,1934,terrestrial,bergboussole,4386,4370,4367.9,4363.6,both,"16,13",cell,106.4757032,-3.0837894,106.5593818,-3.1672454,0.000019079,0.000019097,5.0207,5.0074
36-XXVIII-g,single,KK 083-04-01/085-04-10_176 - 05978 - 175,174_KK 083-04-01-085-04-10_176 - 05978 - 175.jpg,36-XXVIII-g.jpg,1934,terrestrial,bergboussole,4394,4370,4380.5,4352.1,both,"18,13",cell,106.6424847,-3.0835469,106.7260749,-3.1672221,0.000019024,0.000019148,5.0154,5.0205
37-XXVI-in,composite,KK 083-04-01/085-04-10_177 - 05978 - 176,175_KK 083-04-01-085-04-10_177 - 05978 - 176.jpg,37-XXVI-in.jpg,1932,terrestrial,bergboussole,4382,4978,4376.4,4956.8,height,"20,6;20,7",top,106.8092979,-2.5002229,106.8927378,-2.5954018,0.000019042,0.000019120,5.0064,5.7107
